Zebrafish 6 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000124421	strada	57	76.0	71.4	15.6	29.9	104.8	158.6	NA	NA	NA
ENSDART00000111694	tnks	70	52.4	27.9	11.8	17.2	73.8	137.9	5.45	9.05	0.731661562306
ENSDART00000046587	ap2m1a	111	42.6	32.9	12.7	22.5	49.2	81.6	23.47	24.93	0.0870650409683
ENSDART00000059549	mki67ip	355	64.2	57.3	11.8	29.4	92.1	129.8	104.39	358.26	1.77902345844
ENSDART00000053026	fam122b	71	63.4	42.1	10.6	20.6	87.6	138.4	NA	NA	NA
ENSDART00000073981	eif2s1b	76	50.8	37.8	18.7	26.3	60.4	106.1	19.31	21.0	0.121041163603
ENSDART00000073985	rbfox2	317	72.8	63.8	21.7	40.6	93.9	133.2	23.32	165.98	2.83136971877
ENSDART00000143587	ern2	1	20.9	20.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058943	FAM84B	10	19.5	15.4	6.9	10.6	25.1	41.1	NA	NA	NA
ENSDART00000058763	sec24d	20	75.8	73.9	18.7	34.3	106.7	132.5	NA	NA	NA
ENSDART00000134795	ankra2	44	77.5	80.9	10.8	28.7	109.0	148.9	NA	NA	NA
ENSDART00000002459	ctns	16	67.9	52.7	30.7	35.1	75.5	141.7	NA	NA	NA
ENSDART00000126490	FNBP4	411	53.0	36.1	12.6	20.5	63.8	124.7	30.33	75.57	1.31706812483
ENSDART00000129818	PACS1	7	43.6	28.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000066164	vsg1	3	154.5	161.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005784	itgb1bp1	40	49.0	30.6	13.7	21.5	60.7	95.9	NA	NA	NA
ENSDART00000114839	sez6l	10	28.0	23.3	9.0	15.7	35.2	43.1	NA	NA	NA
ENSDART00000127818	CR848025.2	9	78.4	76.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097468	zglp1	11	12.8	9.9	4.4	7.5	18.9	23.6	NA	NA	NA
ENSDART00000113673	scpp5	1	123.7	123.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000051184	hnrpl	840	116.4	113.6	57.8	81.8	146.4	176.6	187.81	750.22	1.99803984233
ENSDART00000114955	sowahaa	2	41.9	41.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114954	rapgef5b	1	8.4	8.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085164	elp6	5	50.5	60.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114959	CDH24	1	26.8	26.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024677	C2H3orf58	15	42.2	38.4	8.3	10.7	62.2	89.4	NA	NA	NA
ENSDART00000076160	CR847954.1	3	64.7	54.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053797	slc3a2b	1277	74.0	65.3	14.9	33.2	106.9	145.5	NA	NA	NA
ENSDART00000137857	si:ch211-229n2.7	5	85.2	87.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053794	banf1	1175	57.1	48.4	17.1	28.8	75.6	111.1	176.71	978.09	2.46858353826
ENSDART00000143364	sdf2l1	151	30.3	23.9	9.8	15.6	39.0	56.6	21.93	29.08	0.407121457246
ENSDART00000143365	thap7	19	34.1	22.1	10.2	13.4	34.8	83.3	NA	NA	NA
ENSDART00000032290	esyt1a	5	45.3	44.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053009	MAF1	571	55.7	43.7	13.3	21.4	78.7	120.8	47.37	187.41	1.98415235871
ENSDART00000079656	tvp23b	18	54.3	48.0	4.8	18.6	84.1	106.9	NA	NA	NA
ENSDART00000051183	diabloa	164	67.5	60.0	5.1	20.1	103.2	141.2	NA	NA	NA
ENSDART00000127706	lrit1b	3	19.4	11.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097460	hmgcra	2	84.4	84.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132645	chmp5a	1	39.1	39.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022963	cdc14aa	2	12.6	12.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022967	amdhd2	68	24.5	19.7	9.5	14.6	28.1	39.1	9.47	10.79	0.18825853402
ENSDART00000129777	lrp11	3	88.1	86.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000052537	C12H16orf62	39	21.2	15.6	6.9	9.1	24.4	42.0	4.68	5.02	0.101178834367
ENSDART00000015007	taf5	66	44.8	28.6	7.7	16.2	69.0	116.8	16.56	22.97	0.472048183879
ENSDART00000002318	srsf6b	350	53.2	36.4	11.6	20.1	70.7	124.0	NA	NA	NA
ENSDART00000079448	rgs2	2	157.4	157.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114481	WDFY3	33	65.8	46.4	19.0	28.6	87.1	146.6	3.2	4.57	0.514122260171
ENSDART00000002641	kif26aa	1	41.9	41.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079115	papss2b	30	62.1	55.0	24.9	32.7	90.7	99.8	NA	NA	NA
ENSDART00000079114	irx1b	44	74.1	53.9	12.1	23.9	117.2	165.5	NA	NA	NA
ENSDART00000079117	plekha3	19	34.7	27.2	10.0	15.4	53.5	64.9	NA	NA	NA
ENSDART00000110396	zgc:194125	0	NA	NA	NA	NA	NA	NA	178.8	8.09	-4.46606322364
ENSDART00000110390	F8A2	35	50.7	34.6	9.6	18.3	59.8	133.9	NA	NA	NA
ENSDART00000149275	zgc:174935	31	51.3	48.0	12.0	18.7	69.4	101.1	NA	NA	NA
ENSDART00000132987	s1pr5a	214	36.2	17.3	4.6	9.0	53.2	101.1	NA	NA	NA
ENSDART00000088026	prmt5	162	46.5	31.4	9.5	15.8	58.8	111.0	22.39	44.01	0.974976843542
ENSDART00000086810	aldh18a1	1	20.7	20.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000049063	ankrd6b	8	123.1	138.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000049061	cdkn1ba	97	47.1	24.6	6.7	11.2	86.3	123.7	NA	NA	NA
ENSDART00000067138	hic1l	26	45.8	34.8	12.8	24.6	57.5	87.1	10.12	26.48	1.38769383211
ENSDART00000123986	anxa1a	499	83.6	78.0	33.2	53.6	109.7	140.5	NA	NA	NA
ENSDART00000139677	si:ch211-274p24.4	1	80.0	80.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000067131	irak3	19	87.1	85.1	21.7	29.5	102.3	135.6	NA	NA	NA
ENSDART00000013150	cog8	12	56.8	34.4	6.8	15.5	78.6	133.3	NA	NA	NA
ENSDART00000130403	cdc42se1	117	57.9	42.1	12.1	20.8	76.2	138.8	NA	NA	NA
ENSDART00000105098	usp40	17	38.4	36.0	14.8	21.0	45.4	57.2	5.52	5.3	-0.0586759073276
ENSDART00000047515	rnf145b	170	49.0	42.4	9.7	20.3	65.9	92.5	6.45	17.94	1.47580882461
ENSDART00000135569	gale	97	32.8	26.2	10.7	17.2	39.8	63.8	29.33	48.22	0.717254579846
ENSDART00000150219	tfap2c	295	81.9	71.7	10.2	30.1	128.4	163.7	NA	NA	NA
ENSDART00000137705	lztr1	79	33.9	20.2	8.0	13.4	34.6	78.6	5.43	4.43	-0.293645499249
ENSDART00000115117	brd4	183	72.1	55.7	12.6	20.1	115.7	155.2	59.55	47.06	-0.339600187527
ENSDART00000137700	C5H3orf30	1	115.9	115.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138505	DHPS	1	27.1	27.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076469	AP2A1	65	69.4	43.2	13.9	21.1	106.0	163.4	7.22	22.55	1.64305669126
ENSDART00000007927	rbmx	1796	61.9	57.1	20.8	36.1	81.6	110.5	183.81	631.15	1.77976766175
ENSDART00000026275	cbsb	809	102.9	97.4	37.1	65.7	134.1	169.4	35.35	275.23	2.96085561186
ENSDART00000137172	jag1a	18	80.9	44.5	7.3	12.1	151.4	162.1	NA	NA	NA
ENSDART00000141068	sox11b	1329	80.3	68.3	15.5	28.6	122.2	161.5	49.04	269.49	2.45820085556
ENSDART00000061315	tsc22d2	58	37.4	22.6	7.4	10.9	60.2	87.5	NA	NA	NA
ENSDART00000078137	ankrd54	124	46.3	32.1	10.6	19.2	67.6	104.0	12.87	15.89	0.304107071128
ENSDART00000128137	zgc:92594	5	11.8	8.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128427	BX511189.1	1	54.4	54.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109015	DHX32	3	121.2	129.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109017	USP31	8	59.8	58.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104570	ZNF740	289	52.0	37.3	8.5	18.0	83.4	117.5	26.77	109.63	2.03395359845
ENSDART00000139451	aim1a	2	8.0	8.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041627	ssb	766	56.0	48.2	11.8	25.7	75.9	110.9	82.57	588.22	2.83266622764
ENSDART00000109018	taok2b	4	24.1	33.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060990	eif4ebp3l	19	33.7	36.1	-2.6	8.7	58.0	65.7	211.5	620.85	1.55358708594
ENSDART00000009858	tmx2b	55	36.0	28.8	1.8	13.9	46.6	82.6	14.63	19.09	0.383887333265
ENSDART00000114759	lpcat3	20	55.0	37.9	11.8	18.3	65.3	127.0	NA	NA	NA
ENSDART00000067793	ints3	131	74.4	59.9	12.0	22.5	121.0	157.4	8.05	19.96	1.31005103234
ENSDART00000148587	trmt13	63	57.9	43.7	6.0	22.7	82.4	125.8	10.19	23.08	1.17948917248
ENSDART00000148582	smpd1	23	37.9	20.8	10.1	14.5	47.2	102.1	NA	NA	NA
ENSDART00000114660	si:ch211-223f7.1	1	75.5	75.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000084348	trappc12	38	32.9	25.5	10.8	17.6	42.0	60.8	NA	NA	NA
ENSDART00000114222	TANC1	2	24.7	24.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152850	si:ch73-111m19.2	1	145.6	145.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114228	frem3	4	21.3	22.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026135	ly75	10	60.6	24.7	10.9	12.4	81.5	177.7	NA	NA	NA
ENSDART00000023944	lmnl3	92	43.2	38.0	11.5	19.9	59.1	82.4	20.65	10.21	-1.01615891543
ENSDART00000152857	fmn2b	1	12.1	12.1	NA	NA	NA	NA	8.73	2.35	-1.89332089706
ENSDART00000149180	aco2	412	46.2	37.0	15.6	23.3	57.2	86.5	21.26	83.07	1.96618595756
ENSDART00000141207	si:ch211-202h22.7	50	82.6	75.0	33.7	49.3	107.7	131.8	NA	NA	NA
ENSDART00000064114	CLMN	3	71.6	78.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000064113	abt1	68	51.3	40.9	8.9	21.7	75.1	100.5	38.94	60.73	0.64115648513
ENSDART00000031712	dnmt3aa	3	72.6	53.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127810	fam110b	11	25.0	21.3	4.7	9.6	31.7	42.5	NA	NA	NA
ENSDART00000131282	tcf12	8	80.9	88.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080412	ppp3cca	7	68.7	69.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080413	srsf1a	2691	71.5	68.9	30.9	47.8	89.8	114.7	381.24	2396.75	2.65230803132
ENSDART00000131286	erlin2	24	21.9	20.4	7.1	15.0	25.9	35.6	NA	NA	NA
ENSDART00000080143	sfrp1b	2	86.6	86.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144303	zgc:86811	205	43.6	33.2	6.9	14.1	64.9	90.8	50.51	87.56	0.79370291275
ENSDART00000115280	CR361563.1	64	32.0	29.2	9.6	20.1	42.0	56.3	6.27	6.29	0.00459457407725
ENSDART00000039074	mapk15	3	53.6	30.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000115287	esd	107	46.7	44.3	18.3	27.3	57.8	80.0	18.16	33.93	0.90179722742
ENSDART00000044378	rps6ka1	3	45.1	39.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000008273	rab4b	24	34.2	30.6	10.2	15.6	44.2	56.9	NA	NA	NA
ENSDART00000104143	txlng	94	61.6	45.4	10.7	21.6	94.2	140.9	7.52	23.67	1.65425513906
ENSDART00000083010	acad9	26	57.7	41.6	20.0	24.5	85.9	116.9	NA	NA	NA
ENSDART00000067866	RPS17	1043	103.6	102.8	49.0	75.7	127.3	155.3	1054.76	566.05	-0.897913366469
ENSDART00000063837	CABZ01014055.1	694	56.9	44.5	18.4	28.1	73.9	117.8	57.62	419.04	2.86244639919
ENSDART00000088383	CNOT2	210	49.5	33.9	8.5	17.8	76.4	113.9	23.15	61.69	1.41402445278
ENSDART00000016386	tg	15	49.8	51.5	13.6	24.6	72.7	78.8	NA	NA	NA
ENSDART00000044377	sfmbt2	1	77.4	77.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108656	si:dkey-34m19.3	48	43.8	30.1	10.8	15.2	54.9	103.6	12.39	18.17	0.552382232094
ENSDART00000148633	itgb1b.1	1	-4.4	-4.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000121946	crcp	51	65.7	51.8	14.1	23.4	102.1	138.6	28.2	33.29	0.239393707854
ENSDART00000000250	slc40a1	2	52.6	52.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083015	CCDC84	58	74.3	69.8	15.7	28.1	111.6	153.9	NA	NA	NA
ENSDART00000108659	ttc39a	4	83.7	94.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108658	eva1c	1	37.9	37.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065243	snrnp35	65	34.4	23.8	9.7	13.8	42.1	74.5	71.33	41.91	-0.767214452093
ENSDART00000046209	acbd7	1	86.0	86.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000015872	zcchc9	99	53.9	38.7	9.2	18.9	74.8	122.8	18.7	43.26	1.20999539519
ENSDART00000015873	sf3b2	606	75.9	65.6	24.9	39.7	101.9	143.9	267.64	344.37	0.363665717615
ENSDART00000011447	sae1	419	72.4	68.5	22.2	39.8	100.0	124.9	98.2	255.15	1.37755071207
ENSDART00000136152	calua	63	35.9	29.7	12.2	22.6	47.7	59.2	NA	NA	NA
ENSDART00000136151	C15H11orf57	68	67.2	57.7	11.9	28.0	100.6	119.4	44.15	15.49	-1.51107629375
ENSDART00000074567	tmem57b	59	36.0	32.4	14.4	22.8	42.9	58.1	9.31	9.91	0.0901038896277
ENSDART00000126301	prkab1b	38	25.9	20.6	5.7	9.2	32.3	54.6	NA	NA	NA
ENSDART00000126300	SHISA8	3	38.4	31.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000020946	fancl	2	12.5	12.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000027667	rragd	2	21.8	21.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114679	arf6a	141	48.5	29.6	9.0	16.1	67.8	116.7	28.21	25.8	-0.128835600275
ENSDART00000008312	fam53b	79	48.2	35.4	13.6	18.1	49.5	113.3	80.02	12.2	-2.7134794809
ENSDART00000078230	mettl16	37	29.1	16.8	7.2	11.7	35.4	55.5	13.59	7.08	-0.940724190684
ENSDART00000131912	pld2	4	84.1	66.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114532	malt1b	2	20.2	20.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114172	pde6d	24	43.5	31.8	10.7	22.8	62.4	93.5	NA	NA	NA
ENSDART00000024194	kif11	231	83.4	75.5	14.7	39.4	123.0	156.7	26.84	112.01	2.06117096194
ENSDART00000075960	rab11fip4a	5	104.3	106.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080781	arl15b	15	50.6	33.4	20.3	24.2	43.3	133.9	NA	NA	NA
ENSDART00000105762	ahr2	3	38.8	35.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113957	arl8a	74	40.3	27.9	6.8	16.5	57.5	87.8	NA	NA	NA
ENSDART00000105760	zic6	1	57.0	57.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000084714	CABZ01057907.1	128	26.8	18.1	6.6	11.4	28.9	39.0	30.79	3.72	-3.04908734094
ENSDART00000148565	ntn1a	4	24.1	27.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000047391	rpl13	2077	78.9	77.9	30.3	43.5	107.3	132.3	1023.32	475.37	-1.10613459282
ENSDART00000084249	cylda	7	38.5	25.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105768	zmynd11	52	45.9	22.7	9.5	13.1	60.1	109.1	5.89	7.88	0.419927995626
ENSDART00000133135	si:ch211-167j6.3	16	18.0	15.9	5.2	11.8	21.0	34.8	NA	NA	NA
ENSDART00000122797	pdia5	46	34.6	32.9	13.9	19.4	37.8	58.5	6.56	13.2	1.00877020963
ENSDART00000127317	FP103059.1	107	58.6	50.7	14.1	22.2	83.6	121.5	79.51	32.12	-1.3076644272
ENSDART00000113219	TNRC6A	364	98.1	87.8	17.8	36.5	146.8	197.6	79.73	30.5	-1.38631342643
ENSDART00000127313	CABZ01038329.1	5	120.6	110.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000115335	CR391986.1	26	57.6	39.7	14.2	17.6	78.0	139.1	NA	NA	NA
ENSDART00000137820	si:ch211-163l21.8	4	89.0	76.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055745	sepw2a	545	91.2	91.4	59.4	76.2	107.5	125.6	NA	NA	NA
ENSDART00000087441	GFOD1	52	58.2	45.6	13.9	22.4	85.9	125.0	NA	NA	NA
ENSDART00000113221	tfap4	143	66.9	48.9	8.3	20.3	109.4	154.3	NA	NA	NA
ENSDART00000005158	ccnt1	53	60.1	55.0	10.9	21.4	90.6	107.2	8.42	16.04	0.929782003389
ENSDART00000106220	si:dkey-20i20.2	17	66.5	64.6	19.5	26.3	83.4	118.9	NA	NA	NA
ENSDART00000129575	arnt2	48	29.5	20.3	6.9	12.0	35.7	68.0	NA	NA	NA
ENSDART00000085046	MUM1	51	85.7	56.6	11.1	18.0	165.1	198.0	8.52	6.45	-0.401554269915
ENSDART00000027443	esyt3	2	45.8	45.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000115360	CR376783.1	1	90.7	90.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085042	SH3RF3	8	26.2	22.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076304	pcna	1906	65.3	55.2	20.7	35.3	86.5	127.4	263.3	1072.49	2.02618476946
ENSDART00000124656	efnb1	20	95.6	94.3	20.6	48.6	123.0	181.6	NA	NA	NA
ENSDART00000061745	inpp4ab	1	31.0	31.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061744	zp3a.1	36	47.7	45.5	26.2	31.1	62.2	74.8	34.51	3.21	-3.42636927131
ENSDART00000061747	fpgt	2	69.0	69.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000038038	shfm1	614	71.6	63.7	24.1	39.3	95.2	129.1	468.46	464.34	-0.012744301502
ENSDART00000114026	LINGO2	6	19.7	18.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041858	mtx2	33	57.1	42.8	24.3	26.5	59.9	139.2	NA	NA	NA
ENSDART00000125081	flt4	5	43.8	53.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000020792	cnpy1	78	46.4	28.8	12.2	19.1	66.7	100.1	NA	NA	NA
ENSDART00000110837	M1AP	1	1.8	1.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102932	cyp2aa12	1	152.5	152.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083946	pld6	3	28.5	18.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000040184	tenm1	1	17.3	17.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000131340	CABZ01053134.1	38	80.3	24.0	4.1	9.5	121.0	232.8	NA	NA	NA
ENSDART00000143113	sfswap	48	53.1	37.1	11.6	21.4	64.8	120.3	6.81	13.94	1.03350385786
ENSDART00000143117	zgc:162972	3	65.2	77.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000015127	C13H9orf72	10	66.1	36.4	20.0	23.2	122.7	156.1	NA	NA	NA
ENSDART00000134932	zgc:66472	171	50.6	33.1	11.8	18.8	68.7	124.4	33.46	91.54	1.45196484656
ENSDART00000143114	si:dkeyp-20e4.8	166	39.2	37.6	14.8	24.3	51.3	66.4	NA	NA	NA
ENSDART00000040328	h2afx	232	39.1	42.0	-5.9	-0.6	65.3	80.2	148.8	6167.82	5.37331423108
ENSDART00000010449	ugp2a	1	67.6	67.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142538	pias2	190	58.2	44.1	8.3	18.6	87.2	128.0	33.26	47.91	0.526538644845
ENSDART00000146099	cerk	11	44.1	21.0	12.6	13.8	46.5	120.1	NA	NA	NA
ENSDART00000013434	oxct1a	125	52.6	43.1	17.8	28.2	63.5	95.9	15.59	55.71	1.83731538796
ENSDART00000013432	dnajc28	3	18.9	14.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013431	hmbsa	8	48.8	22.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000146093	sort1a	14	38.6	24.4	14.2	17.2	49.6	71.1	NA	NA	NA
ENSDART00000103330	chac1	101	88.6	82.3	25.3	44.5	133.0	155.3	51.47	4.02	-3.67846437603
ENSDART00000103336	ino80	12	42.9	30.3	10.8	18.3	59.8	88.1	7.05	5.86	-0.266722592864
ENSDART00000135821	mfsd6b	2	6.1	6.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059376	ube4a	40	45.5	26.6	10.4	13.5	55.0	134.0	NA	NA	NA
ENSDART00000079945	tut1	66	73.9	58.0	14.9	27.8	109.9	156.1	9.12	29.4	1.68871042556
ENSDART00000106541	zgc:174623	3	38.6	35.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142820	si:dkey-9i23.11	4	48.3	37.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000073511	hyal6	1	11.0	11.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000084353	tbc1d10a	7	49.9	29.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134778	tmem222b	3	52.4	46.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000137287	pebp1	42	30.0	20.5	6.4	10.3	31.5	60.4	NA	NA	NA
ENSDART00000137289	sid1	1	9.3	9.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000032992	arsh	1	73.0	73.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000073518	GRAMD2	4	67.3	31.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125658	CLINT1	24	27.1	19.2	9.1	14.2	42.0	53.4	NA	NA	NA
ENSDART00000102681	pnp5a	2	14.1	14.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000032996	ppdpfa	57	42.3	25.9	9.4	12.8	58.8	103.6	NA	NA	NA
ENSDART00000134772	LANCL2	25	84.5	46.8	11.3	34.5	138.1	204.9	NA	NA	NA
ENSDART00000009196	ufl1	12	88.2	91.2	24.4	36.3	126.0	162.2	NA	NA	NA
ENSDART00000009197	pcif1	63	50.8	30.7	4.5	13.1	75.3	117.8	NA	NA	NA
ENSDART00000111587	rhobtb2a	7	39.1	29.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110187	zgc:172128	5	60.4	11.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134416	im:7140055	367	40.3	31.9	9.4	17.4	53.8	82.1	29.75	127.64	2.1011189402
ENSDART00000008864	sox17	8	45.9	38.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000047865	si:dkey-46g23.2	27	50.0	49.1	20.3	32.2	69.3	76.7	NA	NA	NA
ENSDART00000057886	cenpk	63	67.9	54.2	10.4	25.0	87.5	152.9	18.1	40.81	1.17293301329
ENSDART00000134937	srek1	9	31.9	27.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075009	eif2s2	429	78.6	72.1	26.8	41.9	106.7	142.4	374.84	206.34	-0.861251392671
ENSDART00000101200	si:ch211-101n13.1	29	44.4	41.8	20.4	27.3	59.6	68.2	NA	NA	NA
ENSDART00000055350	DTX2	45	30.0	19.3	7.8	11.2	31.2	72.2	NA	NA	NA
ENSDART00000065933	itgb6	2	14.4	14.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112085	csde1	12	61.3	55.2	37.5	44.3	68.1	74.2	41.38	63.37	0.614866370334
ENSDART00000112084	si:dkey-71p21.13	2	11.6	11.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112082	RUFY1	21	25.8	19.1	11.9	15.2	29.0	48.0	11.48	10.77	-0.0921043921315
ENSDART00000099448	FNIP1	13	63.1	51.3	6.1	13.3	125.7	135.7	NA	NA	NA
ENSDART00000031952	marveld3	48	53.5	34.3	6.7	18.1	79.8	126.4	NA	NA	NA
ENSDART00000122943	rfx2	166	70.4	58.8	12.1	29.6	106.6	134.3	6.87	36.15	2.39561364302
ENSDART00000093028	KLHL35	10	20.4	16.7	10.5	12.1	20.2	30.4	NA	NA	NA
ENSDART00000099440	VGLL3	1	188.5	188.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000035382	scaper	3	16.1	12.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129741	CU929378.1	12	21.7	17.3	7.2	14.9	23.6	39.3	NA	NA	NA
ENSDART00000128308	eif4bb	41	11.4	-2.6	-10.2	-8.0	24.3	58.1	148.52	242.99	0.710239722138
ENSDART00000109223	dlec1	18	51.5	27.1	5.9	13.9	50.0	137.5	2.91	2.63	-0.145956353616
ENSDART00000125221	TEX264	5	11.7	13.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109221	wdr90	5	63.1	72.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057263	zgc:63863	10	22.9	23.0	16.0	18.3	27.3	33.8	NA	NA	NA
ENSDART00000057262	C19H16orf80	36	69.9	56.5	20.2	34.3	92.2	142.1	NA	NA	NA
ENSDART00000020750	krt18	1965	75.2	67.4	27.6	45.8	95.0	136.5	NA	NA	NA
ENSDART00000111066	epo	2	48.6	48.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109228	CU469532.1	1	11.2	11.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088949	fbxo10	10	41.0	24.3	4.2	16.7	41.4	107.6	2.84	4.53	0.673620120542
ENSDART00000140062	ptk2.2	10	57.7	45.9	15.2	29.6	75.4	88.6	NA	NA	NA
ENSDART00000002415	pkd2l1	1	32.8	32.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103502	im:7162084	1	146.5	146.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138081	bcl6ab	4	83.6	82.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122905	rac3b	1	60.1	60.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079618	rexo1	27	54.3	42.7	10.1	12.9	81.7	120.0	10.54	6.63	-0.668794091525
ENSDART00000086666	STPG2	1	26.2	26.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000086661	dpagt1	4	23.6	15.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113358	wdtc1	10	31.5	23.7	14.7	19.5	27.9	38.3	NA	NA	NA
ENSDART00000128610	pex16	25	41.4	29.0	11.7	18.2	44.4	108.9	NA	NA	NA
